2023-02-17 16:51:41,724 INFO    StreamThr :1091 [internal.py:wandb_internal():87] W&B internal server running at pid: 1091, started at: 2023-02-17 16:51:41.723968
2023-02-17 16:51:43,135 DEBUG   HandlerThread:1091 [system_monitor.py:probe():181] {'os': 'Linux-5.10.16.3-microsoft-standard-WSL2-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-02-17T22:51:43.085297', 'startedAt': '2023-02-17T22:51:41.719573', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/jeffreymo572/Kaggles.git', 'commit': '8b95658ced7961bb4c3b4bbc218aa751de985dfd'}, 'email': 'jeffreymo572@gmail.com', 'root': '/home/jeffreymo572/Kaggles', 'host': 'DESKTOP-NUCQ9A9', 'username': 'jeffreymo572', 'executable': '/home/jeffreymo572/anaconda3/envs/Kaggles/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3600.0129999999995, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}, {'current': 3600.013, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 250.98248672485352, 'used': 144.20838165283203}, 'gpu': 'NVIDIA GeForce RTX 2080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 7.737171173095703}}
2023-02-17 16:51:43,136 INFO    HandlerThread:1091 [system_monitor.py:probe():182] Finished collecting system info
2023-02-17 16:51:43,136 INFO    HandlerThread:1091 [system_monitor.py:probe():185] Publishing system info
2023-02-17 16:51:43,136 DEBUG   HandlerThread:1091 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-17 16:51:43,136 DEBUG   HandlerThread:1091 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-17 16:51:43,136 DEBUG   HandlerThread:1091 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-17 16:51:43,625 INFO    Thread-13 :1091 [dir_watcher.py:_on_file_created():275] file/dir created: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/wandb-summary.json
2023-02-17 16:51:43,625 INFO    Thread-13 :1091 [dir_watcher.py:_on_file_created():275] file/dir created: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/conda-environment.yaml
2023-02-17 16:51:43,625 INFO    Thread-13 :1091 [dir_watcher.py:_on_file_created():275] file/dir created: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/requirements.txt
2023-02-17 16:51:49,911 DEBUG   HandlerThread:1091 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-17 16:51:49,912 INFO    HandlerThread:1091 [system_monitor.py:probe():187] Finished publishing system info
2023-02-17 16:51:49,916 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 16:51:49,917 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 16:51:49,917 DEBUG   SenderThread:1091 [sender.py:send():336] send: files
2023-02-17 16:51:49,917 INFO    SenderThread:1091 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-02-17 16:51:49,920 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: stop_status
2023-02-17 16:51:49,920 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: stop_status
2023-02-17 16:51:50,362 DEBUG   SenderThread:1091 [sender.py:send():336] send: telemetry
2023-02-17 16:51:50,363 DEBUG   SenderThread:1091 [sender.py:send():336] send: exit
2023-02-17 16:51:50,363 INFO    SenderThread:1091 [sender.py:send_exit():559] handling exit code: 1
2023-02-17 16:51:50,363 INFO    SenderThread:1091 [sender.py:send_exit():561] handling runtime: 7
2023-02-17 16:51:50,364 INFO    SenderThread:1091 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-17 16:51:50,364 INFO    SenderThread:1091 [sender.py:send_exit():567] send defer
2023-02-17 16:51:50,365 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:50,365 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 0
2023-02-17 16:51:50,365 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:50,365 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 0
2023-02-17 16:51:50,365 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 1
2023-02-17 16:51:50,365 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:50,365 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 1
2023-02-17 16:51:50,365 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:50,365 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 1
2023-02-17 16:51:50,365 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 2
2023-02-17 16:51:50,365 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:50,365 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 2
2023-02-17 16:51:50,365 INFO    HandlerThread:1091 [system_monitor.py:finish():161] Stopping system monitor
2023-02-17 16:51:50,366 DEBUG   SystemMonitor:1091 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-17 16:51:50,367 DEBUG   SystemMonitor:1091 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-02-17 16:51:50,367 DEBUG   SystemMonitor:1091 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-02-17 16:51:50,368 INFO    HandlerThread:1091 [interfaces.py:finish():175] Joined cpu
2023-02-17 16:51:50,368 INFO    HandlerThread:1091 [interfaces.py:finish():175] Joined disk
2023-02-17 16:51:50,376 INFO    HandlerThread:1091 [interfaces.py:finish():175] Joined gpu
2023-02-17 16:51:50,376 INFO    HandlerThread:1091 [interfaces.py:finish():175] Joined memory
2023-02-17 16:51:50,376 INFO    HandlerThread:1091 [interfaces.py:finish():175] Joined network
2023-02-17 16:51:50,376 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:50,376 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 2
2023-02-17 16:51:50,376 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 3
2023-02-17 16:51:50,377 DEBUG   SenderThread:1091 [sender.py:send():336] send: stats
2023-02-17 16:51:50,377 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:50,377 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 3
2023-02-17 16:51:50,377 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:50,377 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 3
2023-02-17 16:51:50,377 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 4
2023-02-17 16:51:50,377 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:50,377 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 4
2023-02-17 16:51:50,377 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:50,378 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 4
2023-02-17 16:51:50,378 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 5
2023-02-17 16:51:50,378 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:50,378 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 5
2023-02-17 16:51:50,378 DEBUG   SenderThread:1091 [sender.py:send():336] send: summary
2023-02-17 16:51:50,378 INFO    SenderThread:1091 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-17 16:51:50,378 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:50,378 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 5
2023-02-17 16:51:50,378 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 6
2023-02-17 16:51:50,378 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:50,379 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 6
2023-02-17 16:51:50,379 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:50,379 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 6
2023-02-17 16:51:50,381 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 16:51:50,626 INFO    Thread-13 :1091 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/conda-environment.yaml
2023-02-17 16:51:50,626 INFO    Thread-13 :1091 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/wandb-summary.json
2023-02-17 16:51:50,626 INFO    Thread-13 :1091 [dir_watcher.py:_on_file_created():275] file/dir created: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/wandb-metadata.json
2023-02-17 16:51:50,626 INFO    Thread-13 :1091 [dir_watcher.py:_on_file_created():275] file/dir created: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/output.log
2023-02-17 16:51:50,857 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 7
2023-02-17 16:51:50,857 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:50,857 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 7
2023-02-17 16:51:50,858 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:50,858 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 7
2023-02-17 16:51:50,926 INFO    wandb-upload_0:1091 [upload_job.py:push():138] Uploaded file /tmp/tmpwyk2x3lwwandb/olhihhym-wandb-metadata.json
2023-02-17 16:51:51,167 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-17 16:51:51,626 INFO    Thread-13 :1091 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/config.yaml
2023-02-17 16:51:52,367 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 8
2023-02-17 16:51:52,367 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: poll_exit
2023-02-17 16:51:52,367 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:52,368 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 8
2023-02-17 16:51:52,368 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:52,368 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 8
2023-02-17 16:51:52,373 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 9
2023-02-17 16:51:52,373 DEBUG   SenderThread:1091 [sender.py:send():336] send: artifact
2023-02-17 16:51:52,373 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:52,374 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 9
2023-02-17 16:51:52,627 INFO    Thread-13 :1091 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/output.log
2023-02-17 16:51:54,537 INFO    SenderThread:1091 [sender.py:send_artifact():1417] sent artifact job-https___github.com_jeffreymo572_Kaggles.git_main.py - {'id': 'QXJ0aWZhY3Q6MzcyMTIzNzM2', 'digest': 'fc20da6578660522ad015c957b16c720', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_jeffreymo572_Kaggles.git_main.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_jeffreymo572_Kaggles.git_main.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUzNDY5NTQ4', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzcyMjA5NDcw', 'versionIndex': 1}}, 'version': 'v0'}
2023-02-17 16:51:54,537 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:54,537 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 9
2023-02-17 16:51:54,537 INFO    SenderThread:1091 [dir_watcher.py:finish():362] shutting down directory watcher
2023-02-17 16:51:54,628 INFO    SenderThread:1091 [dir_watcher.py:finish():392] scan: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files
2023-02-17 16:51:54,628 INFO    SenderThread:1091 [dir_watcher.py:finish():406] scan save: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/output.log output.log
2023-02-17 16:51:54,628 INFO    SenderThread:1091 [dir_watcher.py:finish():406] scan save: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/conda-environment.yaml conda-environment.yaml
2023-02-17 16:51:54,628 INFO    SenderThread:1091 [dir_watcher.py:finish():406] scan save: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/config.yaml config.yaml
2023-02-17 16:51:54,628 INFO    SenderThread:1091 [dir_watcher.py:finish():406] scan save: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/wandb-metadata.json wandb-metadata.json
2023-02-17 16:51:54,628 INFO    SenderThread:1091 [dir_watcher.py:finish():406] scan save: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/requirements.txt requirements.txt
2023-02-17 16:51:54,628 INFO    SenderThread:1091 [dir_watcher.py:finish():406] scan save: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/wandb-summary.json wandb-summary.json
2023-02-17 16:51:54,629 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 10
2023-02-17 16:51:54,629 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:54,629 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 10
2023-02-17 16:51:54,633 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:54,633 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 10
2023-02-17 16:51:54,633 INFO    SenderThread:1091 [file_pusher.py:finish():162] shutting down file pusher
2023-02-17 16:51:55,359 INFO    wandb-upload_4:1091 [upload_job.py:push():138] Uploaded file /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/wandb-summary.json
2023-02-17 16:51:55,630 INFO    wandb-upload_3:1091 [upload_job.py:push():138] Uploaded file /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/requirements.txt
2023-02-17 16:51:55,646 INFO    wandb-upload_2:1091 [upload_job.py:push():138] Uploaded file /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/config.yaml
2023-02-17 16:51:55,683 INFO    wandb-upload_0:1091 [upload_job.py:push():138] Uploaded file /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/output.log
2023-02-17 16:51:55,709 INFO    wandb-upload_1:1091 [upload_job.py:push():138] Uploaded file /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/files/conda-environment.yaml
2023-02-17 16:51:55,909 INFO    Thread-12 :1091 [sender.py:transition_state():587] send defer: 11
2023-02-17 16:51:55,910 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:55,910 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 11
2023-02-17 16:51:55,910 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:55,910 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 11
2023-02-17 16:51:55,910 INFO    SenderThread:1091 [file_pusher.py:join():167] waiting for file pusher
2023-02-17 16:51:55,910 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 12
2023-02-17 16:51:55,910 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:55,910 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 12
2023-02-17 16:51:55,911 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:55,911 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 12
2023-02-17 16:51:56,003 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 13
2023-02-17 16:51:56,003 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:56,003 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 13
2023-02-17 16:51:56,003 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:56,003 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 13
2023-02-17 16:51:56,003 INFO    SenderThread:1091 [sender.py:transition_state():587] send defer: 14
2023-02-17 16:51:56,003 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: defer
2023-02-17 16:51:56,003 INFO    HandlerThread:1091 [handler.py:handle_request_defer():170] handle defer: 14
2023-02-17 16:51:56,004 DEBUG   SenderThread:1091 [sender.py:send():336] send: final
2023-02-17 16:51:56,004 DEBUG   SenderThread:1091 [sender.py:send():336] send: footer
2023-02-17 16:51:56,004 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: defer
2023-02-17 16:51:56,004 INFO    SenderThread:1091 [sender.py:send_request_defer():583] handle sender defer: 14
2023-02-17 16:51:56,004 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-17 16:51:56,005 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: server_info
2023-02-17 16:51:56,005 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: get_summary
2023-02-17 16:51:56,006 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: sampled_history
2023-02-17 16:51:56,006 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: poll_exit
2023-02-17 16:51:56,006 DEBUG   SenderThread:1091 [sender.py:send_request():363] send_request: server_info
2023-02-17 16:51:56,455 INFO    MainThread:1091 [wandb_run.py:_footer_history_summary_info():3442] rendering history
2023-02-17 16:51:56,455 INFO    MainThread:1091 [wandb_run.py:_footer_history_summary_info():3474] rendering summary
2023-02-17 16:51:56,455 INFO    MainThread:1091 [wandb_run.py:_footer_sync_info():3398] logging synced files
2023-02-17 16:51:56,456 DEBUG   HandlerThread:1091 [handler.py:handle_request():144] handle_request: shutdown
2023-02-17 16:51:56,456 INFO    HandlerThread:1091 [handler.py:finish():841] shutting down handler
2023-02-17 16:51:57,005 INFO    WriterThread:1091 [datastore.py:close():299] close: /home/jeffreymo572/Kaggles/wandb/run-20230217_165141-1nfrimsc/run-1nfrimsc.wandb
2023-02-17 16:51:57,455 INFO    SenderThread:1091 [sender.py:finish():1493] shutting down sender
2023-02-17 16:51:57,455 INFO    SenderThread:1091 [file_pusher.py:finish():162] shutting down file pusher
2023-02-17 16:51:57,455 INFO    SenderThread:1091 [file_pusher.py:join():167] waiting for file pusher
